issue_date,issue_time,lead_hour,forecast_kw,target_date,interval_index,interval_start_minute,interval_end_minute
2025-11-13,18:00,10,0.0000,2025-11-14,24,230,240
2025-11-13,18:00,11,0.0000,2025-11-14,25,240,250
2025-11-13,18:00,11,0.0000,2025-11-14,26,250,260
2025-11-13,18:00,11,0.0000,2025-11-14,27,260,270
2025-11-13,18:00,11,0.0000,2025-11-14,28,270,280
2025-11-13,18:00,11,0.0000,2025-11-14,29,280,290
2025-11-13,18:00,11,0.0000,2025-11-14,30,290,300
2025-11-13,18:00,12,0.0000,2025-11-14,31,300,310
2025-11-13,18:00,12,0.0000,2025-11-14,32,310,320
2025-11-13,18:00,12,0.0000,2025-11-14,33,320,330
2025-11-13,18:00,12,0.0000,2025-11-14,34,330,340
2025-11-13,18:00,12,0.0000,2025-11-14,35,340,350
2025-11-13,18:00,12,0.0000,2025-11-14,36,350,360
2025-11-13,18:00,13,284.1456,2025-11-14,37,360,370
2025-11-13,18:00,13,284.1456,2025-11-14,38,370,380
2025-11-13,18:00,13,284.1456,2025-11-14,39,380,390
2025-11-13,18:00,13,284.1456,2025-11-14,40,390,400
2025-11-13,18:00,13,284.1456,2025-11-14,41,400,410
2025-11-13,18:00,13,284.1456,2025-11-14,42,410,420
2025-11-13,18:00,14,2450.7926,2025-11-14,43,420,430
2025-11-13,18:00,14,2450.7926,2025-11-14,44,430,440
2025-11-13,18:00,14,2450.7926,2025-11-14,45,440,450
2025-11-13,18:00,14,2450.7926,2025-11-14,46,450,460
2025-11-13,18:00,14,2450.7926,2025-11-14,47,460,470
2025-11-13,18:00,14,2450.7926,2025-11-14,48,470,480
2025-11-13,18:00,15,4765.4839,2025-11-14,49,480,490
2025-11-13,18:00,15,4765.4839,2025-11-14,50,490,500
2025-11-13,18:00,15,4765.4839,2025-11-14,51,500,510
2025-11-13,18:00,15,4765.4839,2025-11-14,52,510,520
2025-11-13,18:00,15,4765.4839,2025-11-14,53,520,530
2025-11-13,18:00,15,4765.4839,2025-11-14,54,530,540
2025-11-13,18:00,16,5859.3527,2025-11-14,55,540,550
2025-11-13,18:00,16,5859.3527,2025-11-14,56,550,560
2025-11-13,18:00,16,5859.3527,2025-11-14,57,560,570
2025-11-13,18:00,16,5859.3527,2025-11-14,58,570,580
2025-11-13,18:00,16,5859.3527,2025-11-14,59,580,590
2025-11-13,18:00,16,5859.3527,2025-11-14,60,590,600
2025-11-13,18:00,17,5649.2038,2025-11-14,61,600,610
2025-11-13,18:00,17,5649.2038,2025-11-14,62,610,620
2025-11-13,18:00,17,5649.2038,2025-11-14,63,620,630
2025-11-13,18:00,17,5649.2038,2025-11-14,64,630,640
2025-11-13,18:00,17,5649.2038,2025-11-14,65,640,650
2025-11-13,18:00,17,5649.2038,2025-11-14,66,650,660
2025-11-13,18:00,18,6428.8485,2025-11-14,67,660,670
2025-11-13,18:00,18,6428.8485,2025-11-14,68,670,680
2025-11-13,18:00,18,6428.8485,2025-11-14,69,680,690
2025-11-13,18:00,18,6428.8485,2025-11-14,70,690,700
2025-11-13,18:00,18,6428.8485,2025-11-14,71,700,710
2025-11-13,18:00,18,6428.8485,2025-11-14,72,710,720
2025-11-13,18:00,19,5636.1183,2025-11-14,73,720,730
2025-11-13,18:00,19,5636.1183,2025-11-14,74,730,740
2025-11-13,18:00,19,5636.1183,2025-11-14,75,740,750
2025-11-13,18:00,19,5636.1183,2025-11-14,76,750,760
2025-11-13,18:00,19,5636.1183,2025-11-14,77,760,770
2025-11-13,18:00,19,5636.1183,2025-11-14,78,770,780
2025-11-13,18:00,20,5496.8633,2025-11-14,79,780,790
2025-11-13,18:00,20,5496.8633,2025-11-14,80,790,800
2025-11-13,18:00,20,5496.8633,2025-11-14,81,800,810
2025-11-13,18:00,20,5496.8633,2025-11-14,82,810,820
2025-11-13,18:00,20,5496.8633,2025-11-14,83,820,830
2025-11-13,18:00,20,5496.8633,2025-11-14,84,830,840
2025-11-13,18:00,21,4131.4829,2025-11-14,85,840,850
2025-11-13,18:00,21,4131.4829,2025-11-14,86,850,860
2025-11-13,18:00,21,4131.4829,2025-11-14,87,860,870
2025-11-13,18:00,21,4131.4829,2025-11-14,88,870,880
2025-11-13,18:00,21,4131.4829,2025-11-14,89,880,890
2025-11-13,18:00,21,4131.4829,2025-11-14,90,890,900
2025-11-13,18:00,22,2421.0554,2025-11-14,91,900,910
2025-11-13,18:00,22,2421.0554,2025-11-14,92,910,920
2025-11-13,18:00,22,2421.0554,2025-11-14,93,920,930
2025-11-13,18:00,22,2421.0554,2025-11-14,94,930,940
2025-11-13,18:00,22,2421.0554,2025-11-14,95,940,950
2025-11-13,18:00,22,2421.0554,2025-11-14,96,950,960
2025-11-13,18:00,23,265.1857,2025-11-14,97,960,970
2025-11-13,18:00,23,265.1857,2025-11-14,98,970,980
2025-11-13,18:00,23,265.1857,2025-11-14,99,980,990
2025-11-13,18:00,23,265.1857,2025-11-14,100,990,1000
2025-11-13,18:00,23,265.1857,2025-11-14,101,1000,1010
2025-11-13,18:00,23,265.1857,2025-11-14,102,1010,1020
2025-11-13,18:00,24,0.0000,2025-11-14,103,1020,1030
2025-11-13,18:00,24,0.0000,2025-11-14,104,1030,1040
2025-11-13,18:00,24,0.0000,2025-11-14,105,1040,1050
2025-11-13,18:00,24,0.0000,2025-11-14,106,1050,1060
2025-11-13,18:00,24,0.0000,2025-11-14,107,1060,1070
2025-11-13,18:00,24,0.0000,2025-11-14,108,1070,1080
2025-11-14,0:00,1,0.0000,2025-11-14,1,0,10
2025-11-14,0:00,1,0.0000,2025-11-14,2,10,20
2025-11-14,0:00,1,0.0000,2025-11-14,3,20,30
2025-11-14,0:00,1,0.0000,2025-11-14,4,30,40
2025-11-14,0:00,1,0.0000,2025-11-14,5,40,50
2025-11-14,0:00,1,0.0000,2025-11-14,6,50,60
2025-11-14,0:00,2,0.0000,2025-11-14,7,60,70
2025-11-14,0:00,2,0.0000,2025-11-14,8,70,80
2025-11-14,0:00,2,0.0000,2025-11-14,9,80,90
2025-11-14,0:00,2,0.0000,2025-11-14,10,90,100
2025-11-14,0:00,2,0.0000,2025-11-14,11,100,110
2025-11-14,0:00,2,0.0000,2025-11-14,12,110,120
2025-11-14,0:00,3,0.0000,2025-11-14,13,120,130
2025-11-14,0:00,3,0.0000,2025-11-14,14,130,140
2025-11-14,0:00,3,0.0000,2025-11-14,15,140,150
2025-11-14,0:00,3,0.0000,2025-11-14,16,150,160
2025-11-14,0:00,3,0.0000,2025-11-14,17,160,170
2025-11-14,0:00,3,0.0000,2025-11-14,18,170,180
2025-11-14,0:00,4,0.0000,2025-11-14,19,180,190
2025-11-14,0:00,4,0.0000,2025-11-14,20,190,200
2025-11-14,0:00,4,0.0000,2025-11-14,21,200,210
2025-11-14,0:00,4,0.0000,2025-11-14,22,210,220
2025-11-14,0:00,4,0.0000,2025-11-14,23,220,230
2025-11-14,0:00,4,0.0000,2025-11-14,24,230,240
2025-11-14,0:00,5,0.0000,2025-11-14,25,240,250
2025-11-14,0:00,5,0.0000,2025-11-14,26,250,260
2025-11-14,0:00,5,0.0000,2025-11-14,27,260,270
2025-11-14,0:00,5,0.0000,2025-11-14,28,270,280
2025-11-14,0:00,5,0.0000,2025-11-14,29,280,290
2025-11-14,0:00,5,0.0000,2025-11-14,30,290,300
2025-11-14,0:00,6,0.0000,2025-11-14,31,300,310
2025-11-14,0:00,6,0.0000,2025-11-14,32,310,320
2025-11-14,0:00,6,0.0000,2025-11-14,33,320,330
2025-11-14,0:00,6,0.0000,2025-11-14,34,330,340
2025-11-14,0:00,6,0.0000,2025-11-14,35,340,350
2025-11-14,0:00,6,0.0000,2025-11-14,36,350,360
2025-11-14,0:00,7,274.5429,2025-11-14,37,360,370
2025-11-14,0:00,7,274.5429,2025-11-14,38,370,380
2025-11-14,0:00,7,274.5429,2025-11-14,39,380,390
2025-11-14,0:00,7,274.5429,2025-11-14,40,390,400
2025-11-14,0:00,7,274.5429,2025-11-14,41,400,410
2025-11-14,0:00,7,274.5429,2025-11-14,42,410,420
2025-11-14,0:00,8,2278.4494,2025-11-14,43,420,430
2025-11-14,0:00,8,2278.4494,2025-11-14,44,430,440
2025-11-14,0:00,8,2278.4494,2025-11-14,45,440,450
2025-11-14,0:00,8,2278.4494,2025-11-14,46,450,460
2025-11-14,0:00,8,2278.4494,2025-11-14,47,460,470
2025-11-14,0:00,8,2278.4494,2025-11-14,48,470,480
2025-11-14,0:00,9,4615.3807,2025-11-14,49,480,490
2025-11-14,0:00,9,4615.3807,2025-11-14,50,490,500
2025-11-14,0:00,9,4615.3807,2025-11-14,51,500,510
2025-11-14,0:00,9,4615.3807,2025-11-14,52,510,520
2025-11-14,0:00,9,4615.3807,2025-11-14,53,520,530
2025-11-14,0:00,9,4615.3807,2025-11-14,54,530,540
2025-11-14,0:00,10,6177.6273,2025-11-14,55,540,550
2025-11-14,0:00,10,6177.6273,2025-11-14,56,550,560
2025-11-14,0:00,10,6177.6273,2025-11-14,57,560,570
2025-11-14,0:00,10,6177.6273,2025-11-14,58,570,580
2025-11-14,0:00,10,6177.6273,2025-11-14,59,580,590
2025-11-14,0:00,10,6177.6273,2025-11-14,60,590,600
2025-11-14,0:00,11,6287.6137,2025-11-14,61,600,610
2025-11-14,0:00,11,6287.6137,2025-11-14,62,610,620
2025-11-14,0:00,11,6287.6137,2025-11-14,63,620,630
2025-11-14,0:00,11,6287.6137,2025-11-14,64,630,640
2025-11-14,0:00,11,6287.6137,2025-11-14,65,640,650
2025-11-14,0:00,11,6287.6137,2025-11-14,66,650,660
2025-11-14,0:00,12,7005.6833,2025-11-14,67,660,670
2025-11-14,0:00,12,7005.6833,2025-11-14,68,670,680
2025-11-14,0:00,12,7005.6833,2025-11-14,69,680,690
2025-11-14,0:00,12,7005.6833,2025-11-14,70,690,700
2025-11-14,0:00,12,7005.6833,2025-11-14,71,700,710
2025-11-14,0:00,12,7005.6833,2025-11-14,72,710,720
2025-11-14,0:00,13,7170.5173,2025-11-14,73,720,730
2025-11-14,0:00,13,7170.5173,2025-11-14,74,730,740
2025-11-14,0:00,13,7170.5173,2025-11-14,75,740,750
2025-11-14,0:00,13,7170.5173,2025-11-14,76,750,760
2025-11-14,0:00,13,7170.5173,2025-11-14,77,760,770
2025-11-14,0:00,13,7170.5173,2025-11-14,78,770,780
2025-11-14,0:00,14,5866.3611,2025-11-14,79,780,790
2025-11-14,0:00,14,5866.3611,2025-11-14,80,790,800
2025-11-14,0:00,14,5866.3611,2025-11-14,81,800,810
2025-11-14,0:00,14,5866.3611,2025-11-14,82,810,820
2025-11-14,0:00,14,5866.3611,2025-11-14,83,820,830
2025-11-14,0:00,14,5866.3611,2025-11-14,84,830,840
2025-11-14,0:00,15,3920.8609,2025-11-14,85,840,850
2025-11-14,0:00,15,3920.8609,2025-11-14,86,850,860
2025-11-14,0:00,15,3920.8609,2025-11-14,87,860,870
2025-11-14,0:00,15,3920.8609,2025-11-14,88,870,880
2025-11-14,0:00,15,3920.8609,2025-11-14,89,880,890
2025-11-14,0:00,15,3920.8609,2025-11-14,90,890,900
2025-11-14,0:00,16,2241.4378,2025-11-14,91,900,910
2025-11-14,0:00,16,2241.4378,2025-11-14,92,910,920
2025-11-14,0:00,16,2241.4378,2025-11-14,93,920,930
2025-11-14,0:00,16,2241.4378,2025-11-14,94,930,940
2025-11-14,0:00,16,2241.4378,2025-11-14,95,940,950
2025-11-14,0:00,16,2241.4378,2025-11-14,96,950,960
2025-11-14,0:00,17,266.6566,2025-11-14,97,960,970
2025-11-14,0:00,17,266.6566,2025-11-14,98,970,980
2025-11-14,0:00,17,266.6566,2025-11-14,99,980,990
2025-11-14,0:00,17,266.6566,2025-11-14,100,990,1000
2025-11-14,0:00,17,266.6566,2025-11-14,101,1000,1010
2025-11-14,0:00,17,266.6566,2025-11-14,102,1010,1020
2025-11-14,0:00,18,0.0000,2025-11-14,103,1020,1030
2025-11-14,0:00,18,0.0000,2025-11-14,104,1030,1040
2025-11-14,0:00,18,0.0000,2025-11-14,105,1040,1050
2025-11-14,0:00,18,0.0000,2025-11-14,106,1050,1060
2025-11-14,0:00,18,0.0000,2025-11-14,107,1060,1070
2025-11-14,0:00,18,0.0000,2025-11-14,108,1070,1080
2025-11-14,0:00,19,0.0000,2025-11-14,109,1080,1090
2025-11-14,0:00,19,0.0000,2025-11-14,110,1090,1100
2025-11-14,0:00,19,0.0000,2025-11-14,111,1100,1110
2025-11-14,0:00,19,0.0000,2025-11-14,112,1110,1120
2025-11-14,0:00,19,0.0000,2025-11-14,113,1120,1130
2025-11-14,0:00,19,0.0000,2025-11-14,114,1130,1140
2025-11-14,0:00,20,0.0000,2025-11-14,115,1140,1150
2025-11-14,0:00,20,0.0000,2025-11-14,116,1150,1160
2025-11-14,0:00,20,0.0000,2025-11-14,117,1160,1170
2025-11-14,0:00,20,0.0000,2025-11-14,118,1170,1180
2025-11-14,0:00,20,0.0000,2025-11-14,119,1180,1190
2025-11-14,0:00,20,0.0000,2025-11-14,120,1190,1200
2025-11-14,0:00,21,0.0000,2025-11-14,121,1200,1210
2025-11-14,0:00,21,0.0000,2025-11-14,122,1210,1220
2025-11-14,0:00,21,0.0000,2025-11-14,123,1220,1230
2025-11-14,0:00,21,0.0000,2025-11-14,124,1230,1240
2025-11-14,0:00,21,0.0000,2025-11-14,125,1240,1250
2025-11-14,0:00,21,0.0000,2025-11-14,126,1250,1260
2025-11-14,0:00,22,0.0000,2025-11-14,127,1260,1270
2025-11-14,0:00,22,0.0000,2025-11-14,128,1270,1280
2025-11-14,0:00,22,0.0000,2025-11-14,129,1280,1290
2025-11-14,0:00,22,0.0000,2025-11-14,130,1290,1300
2025-11-14,0:00,22,0.0000,2025-11-14,131,1300,1310
2025-11-14,0:00,22,0.0000,2025-11-14,132,1310,1320
2025-11-14,0:00,23,0.0000,2025-11-14,133,1320,1330
2025-11-14,0:00,23,0.0000,2025-11-14,134,1330,1340
2025-11-14,0:00,23,0.0000,2025-11-14,135,1340,1350
2025-11-14,0:00,23,0.0000,2025-11-14,136,1350,1360
2025-11-14,0:00,23,0.0000,2025-11-14,137,1360,1370
2025-11-14,0:00,23,0.0000,2025-11-14,138,1370,1380
2025-11-14,0:00,24,0.0000,2025-11-14,139,1380,1390
2025-11-14,0:00,24,0.0000,2025-11-14,140,1390,1400
2025-11-14,0:00,24,0.0000,2025-11-14,141,1400,1410
2025-11-14,0:00,24,0.0000,2025-11-14,142,1410,1420
2025-11-14,0:00,24,0.0000,2025-11-14,143,1420,1430
2025-11-14,0:00,24,0.0000,2025-11-14,144,1430,1440
2025-11-14,6:00,1,276.6897,2025-11-14,37,360,370
2025-11-14,6:00,1,276.6897,2025-11-14,38,370,380
2025-11-14,6:00,1,276.6897,2025-11-14,39,380,390
2025-11-14,6:00,1,276.6897,2025-11-14,40,390,400
2025-11-14,6:00,1,276.6897,2025-11-14,41,400,410
2025-11-14,6:00,1,276.6897,2025-11-14,42,410,420
2025-11-14,6:00,2,2332.5739,2025-11-14,43,420,430
2025-11-14,6:00,2,2332.5739,2025-11-14,44,430,440
2025-11-14,6:00,2,2332.5739,2025-11-14,45,440,450
2025-11-14,6:00,2,2332.5739,2025-11-14,46,450,460
2025-11-14,6:00,2,2332.5739,2025-11-14,47,460,470
2025-11-14,6:00,2,2332.5739,2025-11-14,48,470,480
2025-11-14,6:00,3,4423.5342,2025-11-14,49,480,490
2025-11-14,6:00,3,4423.5342,2025-11-14,50,490,500
2025-11-14,6:00,3,4423.5342,2025-11-14,51,500,510
2025-11-14,6:00,3,4423.5342,2025-11-14,52,510,520
2025-11-14,6:00,3,4423.5342,2025-11-14,53,520,530
2025-11-14,6:00,3,4423.5342,2025-11-14,54,530,540
2025-11-14,6:00,4,6206.8480,2025-11-14,55,540,550
2025-11-14,6:00,4,6206.8480,2025-11-14,56,550,560
2025-11-14,6:00,4,6206.8480,2025-11-14,57,560,570
2025-11-14,6:00,4,6206.8480,2025-11-14,58,570,580
2025-11-14,6:00,4,6206.8480,2025-11-14,59,580,590
2025-11-14,6:00,4,6206.8480,2025-11-14,60,590,600
2025-11-14,6:00,5,6841.6836,2025-11-14,61,600,610
2025-11-14,6:00,5,6841.6836,2025-11-14,62,610,620
2025-11-14,6:00,5,6841.6836,2025-11-14,63,620,630
2025-11-14,6:00,5,6841.6836,2025-11-14,64,630,640
2025-11-14,6:00,5,6841.6836,2025-11-14,65,640,650
2025-11-14,6:00,5,6841.6836,2025-11-14,66,650,660
2025-11-14,6:00,6,7587.6615,2025-11-14,67,660,670
2025-11-14,6:00,6,7587.6615,2025-11-14,68,670,680
2025-11-14,6:00,6,7587.6615,2025-11-14,69,680,690
2025-11-14,6:00,6,7587.6615,2025-11-14,70,690,700
2025-11-14,6:00,6,7587.6615,2025-11-14,71,700,710
2025-11-14,6:00,6,7587.6615,2025-11-14,72,710,720
2025-11-14,6:00,7,7180.0411,2025-11-14,73,720,730
2025-11-14,6:00,7,7180.0411,2025-11-14,74,730,740
2025-11-14,6:00,7,7180.0411,2025-11-14,75,740,750
2025-11-14,6:00,7,7180.0411,2025-11-14,76,750,760
2025-11-14,6:00,7,7180.0411,2025-11-14,77,760,770
2025-11-14,6:00,7,7180.0411,2025-11-14,78,770,780
2025-11-14,6:00,8,6585.8359,2025-11-14,79,780,790
2025-11-14,6:00,8,6585.8359,2025-11-14,80,790,800
2025-11-14,6:00,8,6585.8359,2025-11-14,81,800,810
2025-11-14,6:00,8,6585.8359,2025-11-14,82,810,820
2025-11-14,6:00,8,6585.8359,2025-11-14,83,820,830
2025-11-14,6:00,8,6585.8359,2025-11-14,84,830,840
2025-11-14,6:00,9,4494.9164,2025-11-14,85,840,850
2025-11-14,6:00,9,4494.9164,2025-11-14,86,850,860
2025-11-14,6:00,9,4494.9164,2025-11-14,87,860,870
2025-11-14,6:00,9,4494.9164,2025-11-14,88,870,880
2025-11-14,6:00,9,4494.9164,2025-11-14,89,880,890
2025-11-14,6:00,9,4494.9164,2025-11-14,90,890,900
2025-11-14,6:00,10,2495.2880,2025-11-14,91,900,910
2025-11-14,6:00,10,2495.2880,2025-11-14,92,910,920
2025-11-14,6:00,10,2495.2880,2025-11-14,93,920,930
2025-11-14,6:00,10,2495.2880,2025-11-14,94,930,940
2025-11-14,6:00,10,2495.2880,2025-11-14,95,940,950
2025-11-14,6:00,10,2495.2880,2025-11-14,96,950,960
2025-11-14,6:00,11,275.0709,2025-11-14,97,960,970
2025-11-14,6:00,11,275.0709,2025-11-14,98,970,980
2025-11-14,6:00,11,275.0709,2025-11-14,99,980,990
2025-11-14,6:00,11,275.0709,2025-11-14,100,990,1000
2025-11-14,6:00,11,275.0709,2025-11-14,101,1000,1010
2025-11-14,6:00,11,275.0709,2025-11-14,102,1010,1020
2025-11-14,6:00,12,0.0000,2025-11-14,103,1020,1030
2025-11-14,6:00,12,0.0000,2025-11-14,104,1030,1040
2025-11-14,6:00,12,0.0000,2025-11-14,105,1040,1050
2025-11-14,6:00,12,0.0000,2025-11-14,106,1050,1060
2025-11-14,6:00,12,0.0000,2025-11-14,107,1060,1070
2025-11-14,6:00,12,0.0000,2025-11-14,108,1070,1080
2025-11-14,6:00,13,0.0000,2025-11-14,109,1080,1090
2025-11-14,6:00,13,0.0000,2025-11-14,110,1090,1100
2025-11-14,6:00,13,0.0000,2025-11-14,111,1100,1110
2025-11-14,6:00,13,0.0000,2025-11-14,112,1110,1120
2025-11-14,6:00,13,0.0000,2025-11-14,113,1120,1130
2025-11-14,6:00,13,0.0000,2025-11-14,114,1130,1140
2025-11-14,6:00,14,0.0000,2025-11-14,115,1140,1150
2025-11-14,6:00,14,0.0000,2025-11-14,116,1150,1160
2025-11-14,6:00,14,0.0000,2025-11-14,117,1160,1170
2025-11-14,6:00,14,0.0000,2025-11-14,118,1170,1180
2025-11-14,6:00,14,0.0000,2025-11-14,119,1180,1190
2025-11-14,6:00,14,0.0000,2025-11-14,120,1190,1200
2025-11-14,6:00,15,0.0000,2025-11-14,121,1200,1210
2025-11-14,6:00,15,0.0000,2025-11-14,122,1210,1220
2025-11-14,6:00,15,0.0000,2025-11-14,123,1220,1230
2025-11-14,6:00,15,0.0000,2025-11-14,124,1230,1240
2025-11-14,6:00,15,0.0000,2025-11-14,125,1240,1250
2025-11-14,6:00,15,0.0000,2025-11-14,126,1250,1260
2025-11-14,6:00,16,0.0000,2025-11-14,127,1260,1270
2025-11-14,6:00,16,0.0000,2025-11-14,128,1270,1280
2025-11-14,6:00,16,0.0000,2025-11-14,129,1280,1290
2025-11-14,6:00,16,0.0000,2025-11-14,130,1290,1300
2025-11-14,6:00,16,0.0000,2025-11-14,131,1300,1310
2025-11-14,6:00,16,0.0000,2025-11-14,132,1310,1320
2025-11-14,6:00,17,0.0000,2025-11-14,133,1320,1330
2025-11-14,6:00,17,0.0000,2025-11-14,134,1330,1340
2025-11-14,6:00,17,0.0000,2025-11-14,135,1340,1350
2025-11-14,6:00,17,0.0000,2025-11-14,136,1350,1360
2025-11-14,6:00,17,0.0000,2025-11-14,137,1360,1370
2025-11-14,6:00,17,0.0000,2025-11-14,138,1370,1380
2025-11-14,6:00,18,0.0000,2025-11-14,139,1380,1390
2025-11-14,6:00,18,0.0000,2025-11-14,140,1390,1400
2025-11-14,6:00,18,0.0000,2025-11-14,141,1400,1410
2025-11-14,6:00,18,0.0000,2025-11-14,142,1410,1420
2025-11-14,6:00,18,0.0000,2025-11-14,143,1420,1430
2025-11-14,6:00,18,0.0000,2025-11-14,144,1430,1440
2025-11-14,6:00,19,0.0000,2025-11-15,1,0,10
2025-11-14,6:00,19,0.0000,2025-11-15,2,10,20
2025-11-14,6:00,19,0.0000,2025-11-15,3,20,30
2025-11-14,6:00,19,0.0000,2025-11-15,4,30,40
2025-11-14,6:00,19,0.0000,2025-11-15,5,40,50
2025-11-14,6:00,19,0.0000,2025-11-15,6,50,60
2025-11-14,6:00,20,0.0000,2025-11-15,7,60,70
2025-11-14,6:00,20,0.0000,2025-11-15,8,70,80
2025-11-14,6:00,20,0.0000,2025-11-15,9,80,90
2025-11-14,6:00,20,0.0000,2025-11-15,10,90,100
2025-11-14,6:00,20,0.0000,2025-11-15,11,100,110
2025-11-14,6:00,20,0.0000,2025-11-15,12,110,120
2025-11-14,6:00,21,0.0000,2025-11-15,13,120,130
2025-11-14,6:00,21,0.0000,2025-11-15,14,130,140
2025-11-14,6:00,21,0.0000,2025-11-15,15,140,150
2025-11-14,6:00,21,0.0000,2025-11-15,16,150,160
2025-11-14,6:00,21,0.0000,2025-11-15,17,160,170
2025-11-14,6:00,21,0.0000,2025-11-15,18,170,180
2025-11-14,6:00,22,0.0000,2025-11-15,19,180,190
2025-11-14,6:00,22,0.0000,2025-11-15,20,190,200
2025-11-14,6:00,22,0.0000,2025-11-15,21,200,210
2025-11-14,6:00,22,0.0000,2025-11-15,22,210,220
2025-11-14,6:00,22,0.0000,2025-11-15,23,220,230
2025-11-14,6:00,22,0.0000,2025-11-15,24,230,240
2025-11-14,6:00,23,0.0000,2025-11-15,25,240,250
2025-11-14,6:00,23,0.0000,2025-11-15,26,250,260
2025-11-14,6:00,23,0.0000,2025-11-15,27,260,270
2025-11-14,6:00,23,0.0000,2025-11-15,28,270,280
2025-11-14,6:00,23,0.0000,2025-11-15,29,280,290
2025-11-14,6:00,23,0.0000,2025-11-15,30,290,300
2025-11-14,6:00,24,0.0000,2025-11-15,31,300,310
2025-11-14,6:00,24,0.0000,2025-11-15,32,310,320
2025-11-14,6:00,24,0.0000,2025-11-15,33,320,330
2025-11-14,6:00,24,0.0000,2025-11-15,34,330,340
2025-11-14,6:00,24,0.0000,2025-11-15,35,340,350
2025-11-14,6:00,24,0.0000,2025-11-15,36,350,360
2025-11-14,12:00,1,6381.0310,2025-11-14,73,720,730
2025-11-14,12:00,1,6381.0310,2025-11-14,74,730,740
2025-11-14,12:00,1,6381.0310,2025-11-14,75,740,750
2025-11-14,12:00,1,6381.0310,2025-11-14,76,750,760
2025-11-14,12:00,1,6381.0310,2025-11-14,77,760,770
2025-11-14,12:00,1,6381.0310,2025-11-14,78,770,780
2025-11-14,12:00,2,5659.5104,2025-11-14,79,780,790
2025-11-14,12:00,2,5659.5104,2025-11-14,80,790,800
2025-11-14,12:00,2,5659.5104,2025-11-14,81,800,810
2025-11-14,12:00,2,5659.5104,2025-11-14,82,810,820
2025-11-14,12:00,2,5659.5104,2025-11-14,83,820,830
2025-11-14,12:00,2,5659.5104,2025-11-14,84,830,840
2025-11-14,12:00,3,3950.0066,2025-11-14,85,840,850
2025-11-14,12:00,3,3950.0066,2025-11-14,86,850,860
2025-11-14,12:00,3,3950.0066,2025-11-14,87,860,870
2025-11-14,12:00,3,3950.0066,2025-11-14,88,870,880
2025-11-14,12:00,3,3950.0066,2025-11-14,89,880,890
2025-11-14,12:00,3,3950.0066,2025-11-14,90,890,900
2025-11-14,12:00,4,2194.4981,2025-11-14,91,900,910
2025-11-14,12:00,4,2194.4981,2025-11-14,92,910,920
2025-11-14,12:00,4,2194.4981,2025-11-14,93,920,930
2025-11-14,12:00,4,2194.4981,2025-11-14,94,930,940
2025-11-14,12:00,4,2194.4981,2025-11-14,95,940,950
2025-11-14,12:00,4,2194.4981,2025-11-14,96,950,960
2025-11-14,12:00,5,261.7259,2025-11-14,97,960,970
2025-11-14,12:00,5,261.7259,2025-11-14,98,970,980
2025-11-14,12:00,5,261.7259,2025-11-14,99,980,990
2025-11-14,12:00,5,261.7259,2025-11-14,100,990,1000
2025-11-14,12:00,5,261.7259,2025-11-14,101,1000,1010
2025-11-14,12:00,5,261.7259,2025-11-14,102,1010,1020
2025-11-14,12:00,6,0.0000,2025-11-14,103,1020,1030
2025-11-14,12:00,6,0.0000,2025-11-14,104,1030,1040
2025-11-14,12:00,6,0.0000,2025-11-14,105,1040,1050
2025-11-14,12:00,6,0.0000,2025-11-14,106,1050,1060
2025-11-14,12:00,6,0.0000,2025-11-14,107,1060,1070
2025-11-14,12:00,6,0.0000,2025-11-14,108,1070,1080
2025-11-14,12:00,7,0.0000,2025-11-14,109,1080,1090
2025-11-14,12:00,7,0.0000,2025-11-14,110,1090,1100
2025-11-14,12:00,7,0.0000,2025-11-14,111,1100,1110
2025-11-14,12:00,7,0.0000,2025-11-14,112,1110,1120
2025-11-14,12:00,7,0.0000,2025-11-14,113,1120,1130
2025-11-14,12:00,7,0.0000,2025-11-14,114,1130,1140
2025-11-14,12:00,8,0.0000,2025-11-14,115,1140,1150
2025-11-14,12:00,8,0.0000,2025-11-14,116,1150,1160
2025-11-14,12:00,8,0.0000,2025-11-14,117,1160,1170
2025-11-14,12:00,8,0.0000,2025-11-14,118,1170,1180
2025-11-14,12:00,8,0.0000,2025-11-14,119,1180,1190
2025-11-14,12:00,8,0.0000,2025-11-14,120,1190,1200
2025-11-14,12:00,9,0.0000,2025-11-14,121,1200,1210
2025-11-14,12:00,9,0.0000,2025-11-14,122,1210,1220
2025-11-14,12:00,9,0.0000,2025-11-14,123,1220,1230
2025-11-14,12:00,9,0.0000,2025-11-14,124,1230,1240
2025-11-14,12:00,9,0.0000,2025-11-14,125,1240,1250
2025-11-14,12:00,9,0.0000,2025-11-14,126,1250,1260
2025-11-14,12:00,10,0.0000,2025-11-14,127,1260,1270
2025-11-14,12:00,10,0.0000,2025-11-14,128,1270,1280
2025-11-14,12:00,10,0.0000,2025-11-14,129,1280,1290
2025-11-14,12:00,10,0.0000,2025-11-14,130,1290,1300
2025-11-14,12:00,10,0.0000,2025-11-14,131,1300,1310
2025-11-14,12:00,10,0.0000,2025-11-14,132,1310,1320
2025-11-14,12:00,11,0.0000,2025-11-14,133,1320,1330
2025-11-14,12:00,11,0.0000,2025-11-14,134,1330,1340
