source_date,interval_index,sample_minute,interval_start_date,interval_start_minute,interval_end_date,interval_end_minute,load_kw,pv_actual_kw,load_kwh,pv_actual_kwh
2025-11-08,71,710,2025-11-08,710,2025-11-08,720,3588.8899,7637.1367,598.1483,1272.8561
2025-11-08,72,720,2025-11-08,720,2025-11-08,730,3463.2400,7651.0875,577.2067,1275.1812
2025-11-08,73,730,2025-11-08,730,2025-11-08,740,3658.8995,7466.9131,609.8166,1244.4855
2025-11-08,74,740,2025-11-08,740,2025-11-08,750,3781.3292,7402.2341,630.2215,1233.7057
2025-11-08,75,750,2025-11-08,750,2025-11-08,760,3650.2400,7495.6125,608.3733,1249.2687
2025-11-08,76,760,2025-11-08,760,2025-11-08,770,3493.7267,7474.2497,582.2878,1245.7083
2025-11-08,77,770,2025-11-08,770,2025-11-08,780,3641.3315,7266.7465,606.8886,1211.1244
2025-11-08,78,780,2025-11-08,780,2025-11-08,790,3879.1700,6943.8375,646.5283,1157.3062
2025-11-08,79,790,2025-11-08,790,2025-11-08,800,3677.5758,6661.8885,612.9293,1110.3148
2025-11-08,80,800,2025-11-08,800,2025-11-08,810,3483.5784,6560.3979,580.5964,1093.3996
2025-11-08,81,810,2025-11-08,810,2025-11-08,820,3567.7100,6589.0875,594.6183,1098.1812
2025-11-08,82,820,2025-11-08,820,2025-11-08,830,3745.3322,6560.1479,624.2220,1093.3580
2025-11-08,83,830,2025-11-08,830,2025-11-08,840,3734.6793,6470.4490,622.4465,1078.4082
2025-11-08,84,840,2025-11-08,840,2025-11-08,850,3599.5400,6283.7625,599.9233,1047.2937
2025-11-08,85,850,2025-11-08,850,2025-11-08,860,3629.3986,5955.0742,604.8998,992.5124
2025-11-08,86,860,2025-11-08,860,2025-11-08,870,3572.5538,5715.9687,595.4256,952.6615
2025-11-08,87,870,2025-11-08,870,2025-11-08,880,3415.9600,5562.2625,569.3267,927.0437
2025-11-08,88,880,2025-11-08,880,2025-11-08,890,3403.2208,5276.4264,567.2035,879.4044
2025-11-08,89,890,2025-11-08,890,2025-11-08,900,3309.7295,5001.1045,551.6216,833.5174
2025-11-08,90,900,2025-11-08,900,2025-11-08,910,3177.6200,4751.8875,529.6033,791.9812
2025-11-08,91,910,2025-11-08,910,2025-11-08,920,3310.7611,4383.9421,551.7935,730.6570
2025-11-08,92,920,2025-11-08,920,2025-11-08,930,3512.7281,3987.8559,585.4547,664.6427
2025-11-08,93,930,2025-11-08,930,2025-11-08,940,3561.3200,3608.2125,593.5533,601.3687
2025-11-08,94,940,2025-11-08,940,2025-11-08,950,3409.8682,3206.5467,568.3114,534.4244
2025-11-08,95,950,2025-11-08,950,2025-11-08,960,3290.3686,2838.0042,548.3948,473.0007
2025-11-08,96,960,2025-11-08,960,2025-11-08,970,3293.5000,2506.8000,548.9167,417.8000
2025-11-08,97,970,2025-11-08,970,2025-11-08,980,3334.8341,2156.0997,555.8057,359.3500
2025-11-08,98,980,2025-11-08,980,2025-11-08,990,3460.3972,1786.3152,576.7329,297.7192
2025-11-08,99,990,2025-11-08,990,2025-11-08,1000,3557.8600,1399.2750,592.9767,233.2125
2025-11-08,100,1000,2025-11-08,1000,2025-11-08,1010,3395.2762,999.4672,565.8794,166.5779
2025-11-08,101,1010,2025-11-08,1010,2025-11-08,1020,3039.2881,653.5045,506.5480,108.9174
2025-11-08,102,1020,2025-11-08,1020,2025-11-08,1030,2723.3000,366.0375,453.8833,61.0063
2025-11-08,103,1030,2025-11-08,1030,2025-11-08,1040,2671.2559,103.8757,445.2093,17.3126
2025-11-08,104,1040,2025-11-08,1040,2025-11-08,1050,2715.2950,0.0000,452.5492,0.0000
2025-11-08,105,1050,2025-11-08,1050,2025-11-08,1060,2725.0300,0.0000,454.1717,0.0000
2025-11-08,106,1060,2025-11-08,1060,2025-11-08,1070,2699.8683,3.6367,449.9780,0.6061
2025-11-08,107,1070,2025-11-08,1070,2025-11-08,1080,2616.5761,0.0000,436.0960,0.0000
2025-11-08,108,1080,2025-11-08,1080,2025-11-08,1090,2531.9700,0.0000,421.9950,0.0000
2025-11-08,109,1090,2025-11-08,1090,2025-11-08,1100,2547.2215,0.2611,424.5369,0.0435
2025-11-08,110,1100,2025-11-08,1100,2025-11-08,1110,2593.7853,0.0000,432.2976,0.0000
2025-11-08,111,1110,2025-11-08,1110,2025-11-08,1120,2598.4400,0.0000,433.0733,0.0000
2025-11-08,112,1120,2025-11-08,1120,2025-11-08,1130,2575.0343,0.0187,429.1724,0.0031
2025-11-08,113,1130,2025-11-08,1130,2025-11-08,1140,2714.8306,0.0000,452.4718,0.0000
2025-11-08,114,1140,2025-11-08,1140,2025-11-08,1150,2888.4700,0.0000,481.4117,0.0000
2025-11-08,115,1150,2025-11-08,1150,2025-11-08,1160,2769.9583,0.0013,461.6597,0.0002
2025-11-08,116,1160,2025-11-08,1160,2025-11-08,1170,2689.2607,0.0000,448.2101,0.0000
2025-11-08,117,1170,2025-11-08,1170,2025-11-08,1180,2787.2500,0.0000,464.5417,0.0000
2025-11-08,118,1180,2025-11-08,1180,2025-11-08,1190,2851.3745,0.0000,475.2291,0.0000
2025-11-08,119,1190,2025-11-08,1190,2025-11-08,1200,2698.5634,0.0000,449.7606,0.0000
2025-11-08,120,1200,2025-11-08,1200,2025-11-08,1210,2494.3700,0.0000,415.7283,0.0000
2025-11-08,121,1210,2025-11-08,1210,2025-11-08,1220,2578.4817,0.0000,429.7469,0.0000
2025-11-08,122,1220,2025-11-08,1220,2025-11-08,1230,2655.2778,0.0000,442.5463,0.0000
2025-11-08,123,1230,2025-11-08,1230,2025-11-08,1240,2664.2300,0.0000,444.0383,0.0000
2025-11-08,124,1240,2025-11-08,1240,2025-11-08,1250,2817.8745,0.0000,469.6457,0.0000
2025-11-08,125,1250,2025-11-08,1250,2025-11-08,1260,2845.7353,0.0000,474.2892,0.0000
2025-11-08,126,1260,2025-11-08,1260,2025-11-08,1270,2698.8000,0.0000,449.8000,0.0000
2025-11-08,127,1270,2025-11-08,1270,2025-11-08,1280,2635.2629,0.0000,439.2105,0.0000
2025-11-08,128,1280,2025-11-08,1280,2025-11-08,1290,2748.5068,0.0000,458.0845,0.0000
2025-11-08,129,1290,2025-11-08,1290,2025-11-08,1300,2920.9200,0.0000,486.8200,0.0000
2025-11-08,130,1300,2025-11-08,1300,2025-11-08,1310,2903.6619,0.0000,483.9436,0.0000
2025-11-08,131,1310,2025-11-08,1310,2025-11-08,1320,2601.1127,0.0000,433.5188,0.0000
2025-11-08,132,1320,2025-11-08,1320,2025-11-08,1330,2280.9300,0.0000,380.1550,0.0000
2025-11-08,133,1330,2025-11-08,1330,2025-11-08,1340,2345.9721,0.0000,390.9953,0.0000
2025-11-08,134,1340,2025-11-08,1340,2025-11-08,1350,2461.5450,0.0000,410.2575,0.0000
2025-11-08,135,1350,2025-11-08,1350,2025-11-08,1360,2428.9200,0.0000,404.8200,0.0000
2025-11-08,136,1360,2025-11-08,1360,2025-11-08,1370,2366.7586,0.0000,394.4598,0.0000
2025-11-08,137,1370,2025-11-08,1370,2025-11-08,1380,2362.1861,0.0000,393.6977,0.0000
2025-11-08,138,1380,2025-11-08,1380,2025-11-08,1390,2366.2500,0.0000,394.3750,0.0000
2025-11-08,139,1390,2025-11-08,1390,2025-11-08,1400,2291.3954,0.0000,381.8992,0.0000
2025-11-08,140,1400,2025-11-08,1400,2025-11-08,1410,2373.3310,0.0000,395.5552,0.0000
2025-11-08,141,1410,2025-11-08,1410,2025-11-08,1420,2455.3000,0.0000,409.2167,0.0000
2025-11-08,142,1420,2025-11-08,1420,2025-11-08,1430,2233.7540,0.0000,372.2923,0.0000
2025-11-08,143,1430,2025-11-08,1430,2025-11-09,0,2647.5585,0.0000,441.2597,0.0000
2025-11-08,144,1440,2025-11-09,0,2025-11-09,10,3381.1900,0.0000,563.5317,0.0000
2025-11-09,1,10,2025-11-09,10,2025-11-09,20,3167.8570,0.0000,527.9762,0.0000
2025-11-09,2,20,2025-11-09,20,2025-11-09,30,3149.7413,0.0000,524.9569,0.0000
2025-11-09,3,30,2025-11-09,30,2025-11-09,40,3569.0700,0.0000,594.8450,0.0000
2025-11-09,4,40,2025-11-09,40,2025-11-09,50,3497.8716,0.0000,582.9786,0.0000
2025-11-09,5,50,2025-11-09,50,2025-11-09,60,3380.2951,0.0000,563.3825,0.0000
2025-11-09,6,60,2025-11-09,60,2025-11-09,70,3453.7800,0.0000,575.6300,0.0000
2025-11-09,7,70,2025-11-09,70,2025-11-09,80,3479.0277,0.0000,579.8379,0.0000
2025-11-09,8,80,2025-11-09,80,2025-11-09,90,3564.2615,0.0000,594.0436,0.0000
2025-11-09,9,90,2025-11-09,90,2025-11-09,100,3654.3500,0.0000,609.0583,0.0000
2025-11-09,10,100,2025-11-09,100,2025-11-09,110,3539.3248,0.0000,589.8875,0.0000
2025-11-09,11,110,2025-11-09,110,2025-11-09,120,3410.4626,0.0000,568.4104,0.0000
2025-11-09,12,120,2025-11-09,120,2025-11-09,130,3442.8500,0.0000,573.8083,0.0000
2025-11-09,13,130,2025-11-09,130,2025-11-09,140,3616.1405,0.0000,602.6901,0.0000
2025-11-09,14,140,2025-11-09,140,2025-11-09,150,3624.5726,0.0000,604.0954,0.0000
2025-11-09,15,150,2025-11-09,150,2025-11-09,160,3525.4300,0.0000,587.5717,0.0000
2025-11-09,16,160,2025-11-09,160,2025-11-09,170,3642.0475,0.0000,607.0079,0.0000
2025-11-09,17,170,2025-11-09,170,2025-11-09,180,3649.9742,0.0000,608.3290,0.0000
2025-11-09,18,180,2025-11-09,180,2025-11-09,190,3521.2500,0.0000,586.8750,0.0000
2025-11-09,19,190,2025-11-09,190,2025-11-09,200,3573.1492,0.0000,595.5249,0.0000
2025-11-09,20,200,2025-11-09,200,2025-11-09,210,3659.1323,0.0000,609.8554,0.0000
2025-11-09,21,210,2025-11-09,210,2025-11-09,220,3694.3200,0.0000,615.7200,0.0000
2025-11-09,22,220,2025-11-09,220,2025-11-09,230,3738.5108,0.0000,623.0851,0.0000
2025-11-09,23,230,2025-11-09,230,2025-11-09,240,3706.1654,0.0000,617.6942,0.0000
2025-11-09,24,240,2025-11-09,240,2025-11-09,250,3627.2600,0.0000,604.5433,0.0000
2025-11-09,25,250,2025-11-09,250,2025-11-09,260,3633.7193,0.0000,605.6199,0.0000
2025-11-09,26,260,2025-11-09,260,2025-11-09,270,3653.6599,0.0000,608.9433,0.0000
2025-11-09,27,270,2025-11-09,270,2025-11-09,280,3649.7100,0.0000,608.2850,0.0000
2025-11-09,28,280,2025-11-09,280,2025-11-09,290,3641.0271,0.0000,606.8378,0.0000
2025-11-09,29,290,2025-11-09,290,2025-11-09,300,3536.9331,0.0018,589.4888,0.0003
2025-11-09,30,300,2025-11-09,300,2025-11-09,310,3506.4600,0.0000,584.4100,0.0000
2025-11-09,31,310,2025-11-09,310,2025-11-09,320,3791.0412,0.0000,631.8402,0.0000
2025-11-09,32,320,2025-11-09,320,2025-11-09,330,3800.8318,0.0257,633.4720,0.0043
2025-11-09,33,330,2025-11-09,330,2025-11-09,340,3454.3600,0.0000,575.7267,0.0000
2025-11-09,34,340,2025-11-09,340,2025-11-09,350,3366.9996,0.0000,561.1666,0.0000
2025-11-09,35,350,2025-11-09,350,2025-11-09,360,4019.9316,0.3582,669.9886,0.0597
2025-11-09,36,360,2025-11-09,360,2025-11-09,370,4848.7100,0.0000,808.1183,0.0000
2025-11-09,37,370,2025-11-09,370,2025-11-09,380,4780.7079,0.0000,796.7847,0.0000
2025-11-09,38,380,2025-11-09,380,2025-11-09,390,4680.4471,4.9886,780.0745,0.8314
2025-11-09,39,390,2025-11-09,390,2025-11-09,400,4842.5600,0.0000,807.0933,0.0000
2025-11-09,40,400,2025-11-09,400,2025-11-09,410,4733.1353,0.0000,788.8559,0.0000
2025-11-09,41,410,2025-11-09,410,2025-11-09,420,4739.2221,97.3583,789.8703,16.2264
2025-11-09,42,420,2025-11-09,420,2025-11-09,430,4904.9300,376.7625,817.4883,62.7937
2025-11-09,43,430,2025-11-09,430,2025-11-09,440,4860.6024,658.1221,810.1004,109.6870
2025-11-09,44,440,2025-11-09,440,2025-11-09,450,4895.9509,955.2390,815.9918,159.2065
2025-11-09,45,450,2025-11-09,450,2025-11-09,460,4900.7300,1274.6250,816.7883,212.4375
2025-11-09,46,460,2025-11-09,460,2025-11-09,470,4595.9424,1587.0445,765.9904,264.5074
2025-11-09,47,470,2025-11-09,470,2025-11-09,480,5227.1009,1923.3759,871.1835,320.5626
2025-11-09,48,480,2025-11-09,480,2025-11-09,490,6484.5900,2250.9000,1080.7650,375.1500
2025-11-09,49,490,2025-11-09,490,2025-11-09,500,6705.5219,2517.9053,1117.5870,419.6509
2025-11-09,50,500,2025-11-09,500,2025-11-09,510,6552.7667,2901.3816,1092.1278,483.5636
2025-11-09,51,510,2025-11-09,510,2025-11-09,520,6580.2000,3361.0500,1096.7000,560.1750
2025-11-09,52,520,2025-11-09,520,2025-11-09,530,6631.7039,3672.7540,1105.2840,612.1257
2025-11-09,53,530,2025-11-09,530,2025-11-09,540,6566.9098,3969.6936,1094.4850,661.6156
2025-11-09,54,540,2025-11-09,540,2025-11-09,550,6452.7900,4286.5500,1075.4650,714.4250
2025-11-09,55,550,2025-11-09,550,2025-11-09,560,6489.0108,4532.1786,1081.5018,755.3631
2025-11-09,56,560,2025-11-09,560,2025-11-09,570,6623.4393,4864.0584,1103.9065,810.6764
2025-11-09,57,570,2025-11-09,570,2025-11-09,580,6733.1800,5239.8375,1122.1967,873.3062
2025-11-09,58,580,2025-11-09,580,2025-11-09,590,6708.1378,5446.0257,1118.0230,907.6709
2025-11-09,59,590,2025-11-09,590,2025-11-09,600,6523.0191,5635.8273,1087.1698,939.3045
2025-11-09,60,600,2025-11-09,600,2025-11-09,610,6422.8400,5941.2000,1070.4733,990.2000
2025-11-09,61,610,2025-11-09,610,2025-11-09,620,6681.9283,6310.8950,1113.6547,1051.8158
2025-11-09,62,620,2025-11-09,620,2025-11-09,630,6725.2641,6445.1753,1120.8773,1074.1959
2025-11-09,63,630,2025-11-09,630,2025-11-09,640,6436.0500,6462.3000,1072.6750,1077.0500
2025-11-09,64,640,2025-11-09,640,2025-11-09,650,6274.0320,6763.7950,1045.6720,1127.2992
2025-11-09,65,650,2025-11-09,650,2025-11-09,660,6305.2207,6989.3927,1050.8701,1164.8988
2025-11-09,66,660,2025-11-09,660,2025-11-09,670,6336.8700,7049.9625,1056.1450,1174.9937
2025-11-09,67,670,2025-11-09,670,2025-11-09,680,6175.7844,7189.1831,1029.2974,1198.1972
2025-11-09,68,680,2025-11-09,680,2025-11-09,690,6213.7986,7132.5749,1035.6331,1188.7625
2025-11-09,69,690,2025-11-09,690,2025-11-09,700,6425.0100,6880.3500,1070.8350,1146.7250
2025-11-09,70,700,2025-11-09,700,2025-11-09,710,6369.7529,6792.7326,1061.6255,1132.1221
2025-11-09,71,710,2025-11-09,710,2025-11-09,720,6209.8812,7018.4168,1034.9802,1169.7361
2025-11-09,72,720,2025-11-09,720,2025-11-09,730,6124.4300,7327.2375,1020.7383,1221.2062
2025-11-09,73,730,2025-11-09,730,2025-11-09,740,6126.5822,7329.7894,1021.0970,1221.6316
2025-11-09,74,740,2025-11-09,740,2025-11-09,750,6128.0606,7272.5294,1021.3434,1212.0882
2025-11-09,75,750,2025-11-09,750,2025-11-09,760,6114.2700,7266.6000,1019.0450,1211.1000
2025-11-09,76,760,2025-11-09,760,2025-11-09,770,6134.8478,7170.4335,1022.4746,1195.0722
2025-11-09,77,770,2025-11-09,770,2025-11-09,780,6112.9089,7021.6790,1018.8182,1170.2798
2025-11-09,78,780,2025-11-09,780,2025-11-09,790,6089.2300,6879.0000,1014.8717,1146.5000
2025-11-09,79,790,2025-11-09,790,2025-11-09,800,6190.5956,6762.9027,1031.7659,1127.1504
2025-11-09,80,800,2025-11-09,800,2025-11-09,810,6288.4228,6651.4269,1048.0705,1108.5711
2025-11-09,81,810,2025-11-09,810,2025-11-09,820,6235.4800,6555.7500,1039.2467,1092.6250
2025-11-09,82,820,2025-11-09,820,2025-11-09,830,6026.3202,6485.6546,1004.3867,1080.9424
2025-11-09,83,830,2025-11-09,830,2025-11-09,840,6016.5556,6279.2765,1002.7593,1046.5461
2025-11-09,84,840,2025-11-09,840,2025-11-09,850,6226.1200,5907.9375,1037.6867,984.6562
2025-11-09,85,850,2025-11-09,850,2025-11-09,860,6317.7982,5499.3349,1052.9664,916.5558
2025-11-09,86,860,2025-11-09,860,2025-11-09,870,6234.6457,5099.8528,1039.1076,849.9755
2025-11-09,87,870,2025-11-09,870,2025-11-09,880,6157.1800,4721.8500,1026.1967,786.9750
2025-11-09,88,880,2025-11-09,880,2025-11-09,890,6286.1561,4376.5090,1047.6927,729.4182
2025-11-09,89,890,2025-11-09,890,2025-11-09,900,6273.3316,4112.2241,1045.5553,685.3707
2025-11-09,90,900,2025-11-09,900,2025-11-09,910,6107.6100,3870.5625,1017.9350,645.0938
2025-11-09,91,910,2025-11-09,910,2025-11-09,920,6141.3436,3562.2297,1023.5573,593.7049
2025-11-09,92,920,2025-11-09,920,2025-11-09,930,6278.8904,3422.7170,1046.4817,570.4528
2025-11-09,93,930,2025-11-09,930,2025-11-09,940,6374.4200,3387.6375,1062.4033,564.6062
2025-11-09,94,940,2025-11-09,940,2025-11-09,950,6359.7936,3116.6334,1059.9656,519.4389
2025-11-09,95,950,2025-11-09,950,2025-11-09,960,6215.2635,2694.2789,1035.8773,449.0465
2025-11-09,96,960,2025-11-09,960,2025-11-09,970,6064.3000,2302.1250,1010.7167,383.6875
2025-11-09,97,970,2025-11-09,970,2025-11-09,980,6089.2699,2044.0974,1014.8783,340.6829
2025-11-09,98,980,2025-11-09,980,2025-11-09,990,6182.3744,1773.6695,1030.3957,295.6116
2025-11-09,99,990,2025-11-09,990,2025-11-09,1000,6199.9200,1423.2750,1033.3200,237.2125
2025-11-09,100,1000,2025-11-09,1000,2025-11-09,1010,6104.7516,1061.6071,1017.4586,176.9345
2025-11-09,101,1010,2025-11-09,1010,2025-11-09,1020,6120.1556,734.2531,1020.0259,122.3755
2025-11-09,102,1020,2025-11-09,1020,2025-11-09,1030,6230.9100,423.9000,1038.4850,70.6500
2025-11-09,103,1030,2025-11-09,1030,2025-11-09,1040,6204.2855,109.9942,1034.0476,18.3324
2025-11-09,104,1040,2025-11-09,1040,2025-11-09,1050,6148.6381,0.0000,1024.7730,0.0000
2025-11-09,105,1050,2025-11-09,1050,2025-11-09,1060,6222.5900,0.0000,1037.0983,0.0000
2025-11-09,106,1060,2025-11-09,1060,2025-11-09,1070,6318.1317,5.6699,1053.0219,0.9450
2025-11-09,107,1070,2025-11-09,1070,2025-11-09,1080,5488.7922,0.0000,914.7987,0.0000
2025-11-09,108,1080,2025-11-09,1080,2025-11-09,1090,4278.6800,0.0000,713.1133,0.0000
2025-11-09,109,1090,2025-11-09,1090,2025-11-09,1100,4256.9032,0.4071,709.4839,0.0678
2025-11-09,110,1100,2025-11-09,1100,2025-11-09,1110,4353.6146,0.0000,725.6024,0.0000
2025-11-09,111,1110,2025-11-09,1110,2025-11-09,1120,4188.7600,0.0000,698.1267,0.0000
2025-11-09,112,1120,2025-11-09,1120,2025-11-09,1130,4419.4458,0.0292,736.5743,0.0049
2025-11-09,113,1130,2025-11-09,1130,2025-11-09,1140,4419.6797,0.0000,736.6133,0.0000
2025-11-09,114,1140,2025-11-09,1140,2025-11-09,1150,4162.7100,0.0000,693.7850,0.0000
2025-11-09,115,1150,2025-11-09,1150,2025-11-09,1160,4283.2285,0.0021,713.8714,0.0003
2025-11-09,116,1160,2025-11-09,1160,2025-11-09,1170,4348.2067,0.0000,724.7011,0.0000
2025-11-09,117,1170,2025-11-09,1170,2025-11-09,1180,4255.0800,0.0000,709.1800,0.0000
2025-11-09,118,1180,2025-11-09,1180,2025-11-09,1190,4359.3895,0.0000,726.5649,0.0000
2025-11-09,119,1190,2025-11-09,1190,2025-11-09,1200,4432.1751,0.0000,738.6959,0.0000
2025-11-09,120,1200,2025-11-09,1200,2025-11-09,1210,4404.5600,0.0000,734.0933,0.0000
2025-11-09,121,1210,2025-11-09,1210,2025-11-09,1220,4439.6108,0.0000,739.9351,0.0000
2025-11-09,122,1220,2025-11-09,1220,2025-11-09,1230,4387.1789,0.0000,731.1965,0.0000
2025-11-09,123,1230,2025-11-09,1230,2025-11-09,1240,4255.4900,0.0000,709.2483,0.0000
2025-11-09,124,1240,2025-11-09,1240,2025-11-09,1250,4247.0575,0.0000,707.8429,0.0000
2025-11-09,125,1250,2025-11-09,1250,2025-11-09,1260,4378.0219,0.0000,729.6703,0.0000
2025-11-09,126,1260,2025-11-09,1260,2025-11-09,1270,4545.8100,0.0000,757.6350,0.0000
2025-11-09,127,1270,2025-11-09,1270,2025-11-09,1280,4584.2725,0.0000,764.0454,0.0000
2025-11-09,128,1280,2025-11-09,1280,2025-11-09,1290,4369.3631,0.0000,728.2272,0.0000
2025-11-09,129,1290,2025-11-09,1290,2025-11-09,1300,4208.7700,0.0000,701.4617,0.0000
2025-11-09,130,1300,2025-11-09,1300,2025-11-09,1310,4460.8033,0.0000,743.4672,0.0000
2025-11-09,131,1310,2025-11-09,1310,2025-11-09,1320,4073.9332,0.0000,678.9889,0.0000
2025-11-09,132,1320,2025-11-09,1320,2025-11-09,1330,3219.6400,0.0000,536.6067,0.0000
2025-11-09,133,1330,2025-11-09,1330,2025-11-09,1340,3175.5482,0.0000,529.2580,0.0000
2025-11-09,134,1340,2025-11-09,1340,2025-11-09,1350,3352.4224,0.0000,558.7371,0.0000
2025-11-09,135,1350,2025-11-09,1350,2025-11-09,1360,3334.9600,0.0000,555.8267,0.0000
2025-11-09,136,1360,2025-11-09,1360,2025-11-09,1370,3324.6367,0.0000,554.1061,0.0000
2025-11-09,137,1370,2025-11-09,1370,2025-11-09,1380,3353.9806,0.0000,558.9968,0.0000
2025-11-09,138,1380,2025-11-09,1380,2025-11-09,1390,3314.7800,0.0000,552.4633,0.0000
2025-11-09,139,1390,2025-11-09,1390,2025-11-09,1400,3112.8325,0.0000,518.8054,0.0000
2025-11-09,140,1400,2025-11-09,1400,2025-11-09,1410,3058.8396,0.0000,509.8066,0.0000
2025-11-09,141,1410,2025-11-09,1410,2025-11-09,1420,3196.6400,0.0000,532.7733,0.0000
2025-11-09,142,1420,2025-11-09,1420,2025-11-09,1430,3285.0283,0.0000,547.5047,0.0000
2025-11-09,143,1430,2025-11-09,1430,2025-11-10,0,3408.6248,0.0000,568.1041,0.0000
2025-11-09,144,1440,2025-11-10,0,2025-11-10,10,3501.7100,0.0000,583.6183,0.0000
2025-11-10,1,10,2025-11-10,10,2025-11-10,20,3397.8294,0.0000,566.3049,0.0000
2025-11-10,2,20,2025-11-10,20,2025-11-10,30,3448.7678,0.0000,574.7946,0.0000
2025-11-10,3,30,2025-11-10,30,2025-11-10,40,3632.7100,0.0000,605.4517,0.0000
2025-11-10,4,40,2025-11-10,40,2025-11-10,50,3563.0563,0.0000,593.8427,0.0000
2025-11-10,5,50,2025-11-10,50,2025-11-10,60,3410.1940,0.0000,568.3657,0.0000
2025-11-10,6,60,2025-11-10,60,2025-11-10,70,3332.7400,0.0000,555.4567,0.0000
2025-11-10,7,70,2025-11-10,70,2025-11-10,80,3353.6463,0.0000,558.9410,0.0000
2025-11-10,8,80,2025-11-10,80,2025-11-10,90,3563.9386,0.0000,593.9898,0.0000
2025-11-10,9,90,2025-11-10,90,2025-11-10,100,3719.2600,0.0000,619.8767,0.0000
2025-11-10,10,100,2025-11-10,100,2025-11-10,110,3467.5091,0.0000,577.9182,0.0000
2025-11-10,11,110,2025-11-10,110,2025-11-10,120,3408.3187,0.0000,568.0531,0.0000
2025-11-10,12,120,2025-11-10,120,2025-11-10,130,3614.7400,0.0000,602.4567,0.0000
2025-11-10,13,130,2025-11-10,130,2025-11-10,140,3562.4764,0.0000,593.7461,0.0000
2025-11-10,14,140,2025-11-10,140,2025-11-10,150,3406.9533,0.0000,567.8256,0.0000
2025-11-10,15,150,2025-11-10,150,2025-11-10,160,3379.2700,0.0000,563.2117,0.0000
2025-11-10,16,160,2025-11-10,160,2025-11-10,170,3534.1876,0.0000,589.0313,0.0000
2025-11-10,17,170,2025-11-10,170,2025-11-10,180,3639.6652,0.0000,606.6109,0.0000
2025-11-10,18,180,2025-11-10,180,2025-11-10,190,3569.3200,0.0000,594.8867,0.0000
2025-11-10,19,190,2025-11-10,190,2025-11-10,200,3420.5620,0.0000,570.0937,0.0000
2025-11-10,20,200,2025-11-10,200,2025-11-10,210,3462.8453,0.0000,577.1409,0.0000
2025-11-10,21,210,2025-11-10,210,2025-11-10,220,3592.5400,0.0000,598.7567,0.0000
2025-11-10,22,220,2025-11-10,220,2025-11-10,230,3487.3949,0.0000,581.2325,0.0000
2025-11-10,23,230,2025-11-10,230,2025-11-10,240,3579.0960,0.0000,596.5160,0.0000
2025-11-10,24,240,2025-11-10,240,2025-11-10,250,3850.5400,0.0000,641.7567,0.0000
2025-11-10,25,250,2025-11-10,250,2025-11-10,260,3820.6216,0.0000,636.7703,0.0000
2025-11-10,26,260,2025-11-10,260,2025-11-10,270,3709.6005,0.0000,618.2668,0.0000
2025-11-10,27,270,2025-11-10,270,2025-11-10,280,3694.3000,0.0000,615.7167,0.0000
2025-11-10,28,280,2025-11-10,280,2025-11-10,290,3722.7834,0.0000,620.4639,0.0000
2025-11-10,29,290,2025-11-10,290,2025-11-10,300,3732.4522,0.0018,622.0754,0.0003
2025-11-10,30,300,2025-11-10,300,2025-11-10,310,3684.5500,0.0000,614.0917,0.0000
2025-11-10,31,310,2025-11-10,310,2025-11-10,320,3588.7126,0.0000,598.1188,0.0000
2025-11-10,32,320,2025-11-10,320,2025-11-10,330,3546.5396,0.0247,591.0899,0.0041
2025-11-10,33,330,2025-11-10,330,2025-11-10,340,3557.2700,0.0000,592.8783,0.0000
2025-11-10,34,340,2025-11-10,340,2025-11-10,350,3615.6717,0.0000,602.6119,0.0000
2025-11-10,35,350,2025-11-10,350,2025-11-10,360,4161.3546,0.3440,693.5591,0.0573
2025-11-10,36,360,2025-11-10,360,2025-11-10,370,4890.6000,0.0000,815.1000,0.0000
2025-11-10,37,370,2025-11-10,370,2025-11-10,380,4960.1120,0.0000,826.6853,0.0000
2025-11-10,38,380,2025-11-10,380,2025-11-10,390,4777.0153,4.7908,796.1692,0.7985
2025-11-10,39,390,2025-11-10,390,2025-11-10,400,4730.8700,0.0000,788.4783,0.0000
2025-11-10,40,400,2025-11-10,400,2025-11-10,410,4826.8803,0.0000,804.4800,0.0000
2025-11-10,41,410,2025-11-10,410,2025-11-10,420,4896.6931,78.8092,816.1155,13.1349
2025-11-10,42,420,2025-11-10,420,2025-11-10,430,4858.9000,326.2125,809.8167,54.3687
2025-11-10,43,430,2025-11-10,430,2025-11-10,440,4770.4647,575.8194,795.0774,95.9699
2025-11-10,44,440,2025-11-10,440,2025-11-10,450,4729.6122,820.7573,788.2687,136.7929
2025-11-10,45,450,2025-11-10,450,2025-11-10,460,4711.2100,1090.0500,785.2017,181.6750
2025-11-10,46,460,2025-11-10,460,2025-11-10,470,4733.7771,1404.5257,788.9629,234.0876
2025-11-10,47,470,2025-11-10,470,2025-11-10,480,5465.4245,1749.1774,910.9041,291.5296
2025-11-10,48,480,2025-11-10,480,2025-11-10,490,6506.5000,2084.9250,1084.4167,347.4875
2025-11-10,49,490,2025-11-10,490,2025-11-10,500,6686.8006,2378.9421,1114.4668,396.4904
2025-11-10,50,500,2025-11-10,500,2025-11-10,510,6648.2681,2680.3143,1108.0447,446.7190
2025-11-10,51,510,2025-11-10,510,2025-11-10,520,6768.8500,2978.3625,1128.1417,496.3938
